MonsoonIntensity,TopographyDrainage,RiverManagement,Deforestation,Urbanization,ClimateChange,DamsQuality,Siltation,AgriculturalPractices,Encroachments,IneffectiveDisasterPreparedness,DrainageSystems,CoastalVulnerability,Landslides,Watersheds,DeterioratingInfrastructure,PopulationScore,WetlandLoss,InadequatePlanning,PoliticalFactors,FloodProbability
5,4,2,3,3,4,2,6,4,5,8,4,4,5,3,3,6,3,6,5,0.3165989345876483
2,3,8,3,5,3,4,4,9,3,9,4,3,4,3,7,7,6,4,3,0.10079066411932387
5,4,3,4,5,5,5,4,2,5,3,3,3,6,4,9,5,8,3,7,0.263114693030677
4,4,6,6,9,6,1,2,6,6,3,7,5,5,9,5,2,6,1,6,0.24484206707035952
6,5,3,2,10,6,8,3,4,4,3,4,6,3,7,2,4,2,8,5,0.26247833879817833
5,8,6,5,2,6,2,7,2,11,6,3,1,7,8,5,3,6,9,5,0.31425249794895316
5,7,3,3,6,3,5,5,9,3,2,4,10,5,3,3,6,1,7,6,0.26830342642652216
5,8,1,5,4,5,2,6,6,8,6,7,5,5,4,5,6,4,7,6,0.355322605152634
5,4,2,4,9,3,9,6,6,7,5,10,3,6,6,3,7,6,3,5,0.2813519598160733
4,6,5,5,5,6,4,4,5,8,7,1,3,5,3,5,3,6,6,7,0.2846437173802552
5,5,6,8,4,4,5,5,6,7,4,5,5,8,5,5,4,4,7,4,0.21902006756252163
7,5,11,2,4,1,4,7,6,11,2,4,4,6,0,7,5,4,4,2,0.0952313645798612
2,6,6,7,3,5,8,1,7,3,4,4,6,6,9,6,5,5,3,10,0.31730832699063216
6,6,5,7,3,4,3,2,3,6,1,3,6,2,7,2,7,4,7,7,0.32852386168035547
2,3,8,3,5,3,4,8,5,11,5,7,7,2,8,7,4,5,5,4,0.17463228552199625
2,6,4,8,4,3,5,7,5,5,7,5,4,9,4,6,3,3,4,6,0.36472217977015553
8,6,6,5,1,4,3,4,3,5,6,3,2,3,4,8,1,11,7,6,0.2675815297877105
7,6,5,4,5,3,0,4,3,6,6,6,3,2,6,5,4,6,7,6,0.2371960051517551
6,5,5,7,2,6,4,5,5,4,8,3,5,5,8,5,2,7,5,8,0.3128001588753879
4,6,3,4,1,4,5,7,3,5,5,6,1,5,6,2,4,4,6,2,0.22434955165034914
5,12,6,3,9,6,3,6,3,5,4,4,9,6,4,0,2,8,5,8,0.24108808542378818
7,5,2,4,6,5,5,7,6,5,6,2,4,3,1,8,5,5,3,4,0.3309463479368801
5,7,3,5,8,5,4,5,2,4,5,7,8,6,7,11,4,4,8,5,0.2538052654660061
4,5,6,3,2,4,1,3,6,10,5,7,5,6,4,2,9,4,6,7,0.14017545430334882
3,4,5,1,6,5,2,6,5,5,4,4,5,8,1,6,5,3,9,3,0.20105083126145393
6,4,9,3,8,3,5,2,5,9,6,6,6,7,4,2,3,7,2,5,0.1302818042234416
3,5,6,4,6,7,5,4,4,7,10,3,0,5,2,6,3,2,7,5,0.2432550590779088
6,6,1,7,4,7,3,5,4,8,5,5,4,3,4,6,6,6,3,4,0.40599480823215917
8,5,9,4,8,11,5,7,5,4,6,6,4,2,5,2,4,3,4,4,0.13254452459661664
5,5,6,0,8,9,6,5,5,2,1,4,3,6,5,2,8,6,16,4,0.1824506751526295
5,3,4,4,4,6,5,6,4,6,5,8,9,6,3,3,2,2,3,1,0.27076351427545003
5,3,6,4,4,3,5,5,6,6,5,6,7,3,9,2,6,4,4,4,0.19642830658886484
3,8,6,3,2,3,7,8,8,5,4,5,3,7,8,4,6,6,6,8,0.15122838832759064
3,4,4,5,4,6,3,7,8,2,7,8,5,3,5,6,8,7,7,2,0.2072720015294427
4,4,3,5,2,7,5,3,8,2,4,3,3,7,0,3,2,5,3,4,0.3684531719796231
4,4,3,6,3,2,6,6,8,4,4,7,4,6,9,9,1,5,4,7,0.30633948929385
5,5,4,8,3,5,4,4,4,10,8,4,8,6,7,8,3,4,8,2,0.38006064870283
6,3,5,3,5,8,6,6,6,9,5,8,10,4,3,6,5,7,2,4,0.1952830221872749
5,9,5,12,3,6,6,3,6,7,3,5,4,5,7,4,6,3,4,6,0.5208652195425577
2,4,6,3,6,5,2,3,3,5,4,4,6,5,5,2,6,1,3,4,0.180466806900902
7,13,5,1,3,7,5,7,2,2,8,4,3,9,5,5,3,5,1,8,0.15997638713594753
6,4,8,1,4,7,5,4,6,7,7,6,8,8,1,9,3,4,1,5,0.06756113334810321
6,8,5,3,4,9,4,7,4,1,4,6,7,5,7,4,6,4,11,4,0.1855692900603492
7,7,3,2,12,7,5,4,3,2,5,8,4,2,3,4,6,6,3,5,0.22392209923234332
5,2,6,5,6,2,4,2,6,3,2,1,4,6,6,5,4,5,3,4,0.21992218000510294
6,7,6,3,2,6,4,10,6,7,5,3,5,3,6,6,3,3,3,6,0.16584764812486139
5,3,4,7,8,4,6,3,1,4,3,9,4,7,11,4,7,7,8,5,0.2955019983101823
6,3,5,7,4,3,3,6,4,7,5,4,6,4,7,8,2,1,9,2,0.4215581856605313
6,6,8,6,7,9,9,7,5,4,4,5,10,5,3,5,4,4,6,4,0.20824526994142606
9,10,5,4,3,2,5,6,4,4,1,10,5,4,8,6,3,7,7,3,0.3636724133950412
5,2,2,6,5,9,4,2,6,7,2,1,4,9,7,2,3,3,2,2,0.3536830536611245
7,8,6,3,7,6,7,2,3,3,1,4,3,3,3,2,4,6,4,2,0.2105543704405918
6,3,1,2,7,4,9,3,0,5,3,5,2,2,6,2,5,3,5,8,0.18183010254206158
8,8,8,8,1,5,2,4,9,4,7,9,2,8,7,7,3,5,6,3,0.3508845729748899
2,7,4,2,5,4,3,10,9,10,6,2,4,5,0,3,2,3,6,2,0.23427073285421268
3,2,6,5,2,7,2,3,8,5,4,8,5,8,12,6,3,9,3,6,0.16962439189687212
5,3,4,5,8,6,7,4,6,1,4,1,6,3,3,10,7,1,5,6,0.26105067316524744
3,2,6,2,10,4,5,7,4,5,7,5,4,5,5,8,3,5,0,8,0.1848486953749345
2,6,5,5,6,9,4,5,5,4,3,3,0,1,4,8,2,3,2,8,0.2222455508101362
7,4,2,4,2,3,3,6,4,5,4,3,4,5,6,6,5,3,11,5,0.2732617343152176
2,3,9,3,4,3,5,7,1,9,5,0,8,8,0,0,3,8,4,3,0.17512165398136997
4,3,7,3,6,6,4,6,3,4,8,7,5,3,2,2,2,4,3,5,0.1720451580154423
6,5,5,6,10,8,11,6,4,7,7,1,3,6,4,5,12,4,7,5,0.2831914152309588
0,5,7,4,9,3,5,2,9,1,7,7,7,2,5,3,4,5,5,3,0.1805542028859941
6,5,3,2,5,5,2,7,5,4,5,6,3,6,6,8,3,6,3,7,0.16598968355684285
5,6,2,10,8,1,5,3,5,3,5,4,4,5,3,2,2,9,4,4,0.5782380175418268
9,4,6,4,10,6,6,5,3,1,5,5,4,2,5,4,5,4,4,12,0.2767234230908052
6,4,4,3,4,2,4,3,7,5,5,4,5,9,6,0,9,5,8,4,0.2660855790967807
1,3,8,2,1,6,7,5,9,4,8,4,4,3,3,3,5,3,3,4,0.15521414023480776
11,4,5,4,3,6,3,3,5,2,3,10,3,2,4,5,6,4,2,5,0.43199247311880484
4,8,4,6,5,3,6,8,5,1,5,9,4,7,9,7,4,6,5,3,0.3423931742982705
4,4,2,5,8,4,5,7,1,4,6,4,5,2,4,4,5,6,3,7,0.3493397372836631
5,5,7,8,1,7,5,10,11,11,6,3,6,8,4,4,1,4,4,2,0.3143540681536013
7,3,4,2,10,0,6,5,4,4,6,8,8,5,6,6,8,2,3,5,0.277745059599109
6,5,5,5,7,9,5,4,4,3,5,3,3,4,7,8,8,5,6,1,0.30905325885876034
4,2,4,9,7,6,7,5,5,6,4,7,4,4,6,4,3,4,5,6,0.39367744434324153
5,6,7,7,8,4,5,6,7,8,3,5,1,10,2,9,6,7,7,2,0.27540621286198375
6,3,6,3,4,6,1,8,6,6,7,5,7,9,5,5,5,7,2,2,0.1633827635037541
2,2,3,5,7,7,2,10,5,3,6,5,6,5,8,4,3,6,9,6,0.2922797869098717
1,4,5,7,3,4,7,5,5,4,6,6,3,7,3,3,7,7,4,5,0.3300256571540481
2,2,5,2,4,5,4,4,6,2,3,2,5,6,8,6,3,2,5,7,0.17628055545521532
5,4,3,4,4,7,4,5,6,6,4,7,5,5,2,6,4,5,2,7,0.1859402992255123
7,7,3,2,10,3,2,3,3,2,6,2,4,4,4,5,5,9,1,5,0.31639370519758403
4,6,10,8,4,13,4,1,8,8,1,4,15,4,6,5,6,6,6,5,0.29731484089805943
3,6,2,4,5,5,3,4,9,7,8,1,5,3,5,10,5,4,5,6,0.306074859461719
3,3,5,6,3,6,2,8,3,1,6,9,4,2,4,3,2,1,6,7,0.1688446561796721
10,6,7,6,4,6,7,6,2,4,4,3,4,2,7,3,7,5,4,9,0.4411049545753907
3,6,2,10,5,7,7,5,5,3,5,3,8,7,8,5,2,6,9,2,0.5039039499514772
4,4,6,6,1,1,5,9,7,5,6,4,3,8,4,8,4,4,5,8,0.33248123964929743
11,3,1,2,1,6,10,4,6,2,4,4,6,3,3,4,3,3,7,5,0.6639267689634398
3,6,5,6,9,2,6,2,6,4,2,2,8,6,8,4,3,3,10,4,0.30954367525385795
4,6,12,7,3,2,6,3,4,3,3,2,4,6,5,6,5,4,5,4,0.2679036289903425
7,4,1,6,5,6,6,4,3,13,6,7,9,7,3,6,8,5,5,7,0.30976816537534646
3,4,4,6,9,8,7,9,2,5,6,6,5,6,3,6,4,8,10,11,0.23244555604009945
11,4,4,2,6,6,6,3,5,5,6,7,8,5,7,4,3,4,5,7,0.4149857905829842
3,4,4,6,5,2,6,5,6,5,5,6,11,9,6,4,5,6,9,4,0.346174334501784
7,7,9,5,4,7,7,4,3,3,5,7,9,7,4,1,6,6,3,5,0.21632775168409565
6,1,4,7,5,8,8,4,2,8,3,9,4,6,9,3,4,5,3,3,0.3151590098654081
3,4,4,7,4,1,4,3,7,1,3,7,4,3,5,2,6,6,2,5,0.36214279052599846
2,4,9,4,6,6,6,11,4,3,1,8,4,4,5,4,5,2,3,5,0.1949334231593434
3,4,3,5,6,10,5,0,4,5,6,3,6,3,3,3,3,5,6,5,0.2852787718900771
5,5,5,3,4,2,2,10,6,5,5,6,4,2,3,4,7,9,4,3,0.2329443056357074
5,5,6,4,5,6,4,12,4,2,3,4,3,2,8,4,0,5,4,2,0.24492596661911462
6,9,3,5,7,3,5,9,4,4,3,6,4,6,4,5,2,4,6,4,0.2968829420725171
3,6,5,7,3,3,3,6,7,0,2,1,2,5,8,2,5,2,5,7,0.36093812255985147
3,4,8,4,7,4,3,7,0,4,3,8,5,2,5,1,6,4,5,8,0.09681894157893847
9,8,7,4,5,6,3,3,9,3,5,5,6,2,5,6,6,4,3,9,0.2759452174311241
3,5,5,7,6,2,4,5,3,5,2,1,6,3,2,6,3,2,5,6,0.34864053060704203
6,10,7,4,5,10,1,3,6,7,5,8,6,5,8,3,6,8,4,5,0.23538617974473747
2,9,9,3,8,3,9,6,4,8,6,3,5,5,4,9,4,4,9,6,0.14834191745597133
5,2,9,12,9,3,4,7,10,4,8,7,4,4,6,3,7,4,2,1,0.46125153820667064
7,5,3,5,7,7,8,8,4,6,2,4,5,4,7,5,9,10,5,5,0.3069190418825498
7,6,3,8,10,3,5,4,5,3,8,2,7,5,6,4,5,3,2,9,0.4967793720219946
7,2,4,5,7,5,4,1,4,3,6,6,3,3,2,4,6,9,6,3,0.3581445998343168
5,3,6,4,4,5,5,5,8,6,3,5,5,4,7,2,2,1,4,6,0.2069994592691662
5,6,9,4,4,7,7,6,11,2,7,3,7,8,3,1,3,3,4,5,0.1952876676041871
3,3,3,7,5,6,6,3,4,6,2,3,5,9,6,7,4,3,2,2,0.2918215592993193
5,2,5,3,4,6,9,3,5,5,4,8,6,7,7,4,6,4,5,5,0.20012556184197258
4,10,3,8,3,4,9,1,8,11,3,8,7,6,4,5,2,9,5,5,0.39645140287585534
5,8,6,4,4,2,5,4,4,6,10,4,7,5,7,9,6,3,4,3,0.3139789498206568
4,4,7,1,5,7,4,3,2,3,1,7,10,5,5,10,4,6,0,6,0.16643609922162078
3,4,1,6,3,3,2,8,5,4,7,4,7,2,9,4,6,7,4,8,0.41923870009194825
7,7,5,1,3,4,2,3,4,10,5,8,6,3,4,8,3,4,4,5,0.16571875035258085
5,2,3,3,6,8,4,1,8,3,7,4,9,4,0,2,5,2,3,3,0.30264775607786304
6,8,7,3,5,6,9,6,5,8,2,6,2,6,9,8,7,5,1,6,0.13800696608416843
3,10,2,7,2,4,6,5,4,3,10,3,4,5,8,6,3,5,10,8,0.47608535256475015
7,6,7,2,4,5,5,7,4,3,6,7,4,5,7,1,4,6,6,8,0.17631451492202932
3,11,7,6,7,6,2,6,5,4,5,3,10,3,3,3,4,5,5,11,0.2486165948020018
3,11,5,4,4,6,8,5,3,5,6,3,6,6,5,1,6,4,5,5,0.2439894431273512
4,5,6,2,5,3,4,6,3,7,6,8,6,9,3,4,5,5,5,5,0.1280945421050998
5,9,5,4,6,2,5,6,2,10,7,2,3,5,3,3,9,2,3,8,0.22335572456868139
5,7,6,4,4,6,7,5,2,4,4,4,4,6,7,4,6,8,1,4,0.2707395860549829
2,3,3,5,2,4,3,8,3,1,5,6,0,5,3,6,7,4,5,4,0.28583349116467044
3,6,5,9,6,5,3,8,6,9,3,9,4,5,6,10,5,6,3,4,0.38604180819217265
5,3,7,7,6,7,3,4,7,5,7,5,4,6,6,2,5,1,6,3,0.2808309612772901
5,2,3,3,4,4,4,7,6,9,4,1,12,4,5,8,5,6,9,6,0.28316442334709097
5,3,3,5,5,3,5,3,7,4,6,6,6,3,4,4,4,4,3,4,0.3145856391223971
4,6,3,3,4,6,2,8,9,11,6,6,3,1,2,8,3,6,4,7,0.24326169109510715
4,6,3,3,5,5,8,8,3,2,6,7,4,3,6,2,4,8,2,7,0.26870892692281473
5,3,4,6,6,5,5,9,3,2,5,4,5,6,5,2,4,6,3,6,0.34766155723153847
6,4,1,11,4,7,6,7,5,1,2,7,8,10,3,6,6,7,6,6,0.5658087355082134
5,6,4,3,4,4,4,5,6,4,6,3,8,5,4,5,5,8,3,9,0.22802667762309986
7,2,3,8,0,6,7,5,1,3,4,8,10,6,2,0,4,5,4,7,0.4296292626703243
5,3,6,2,6,3,14,8,5,8,6,5,2,1,6,3,4,7,3,4,0.18835545429799633
5,5,7,4,5,6,5,2,2,6,6,6,7,3,5,6,6,5,7,5,0.11498633158869026
1,2,8,7,3,2,3,0,5,10,6,2,9,1,2,3,5,7,3,6,0.22253221609008014
5,4,5,5,4,3,7,4,5,7,2,4,3,6,3,4,5,4,4,5,0.3239678890121578
7,5,6,4,2,5,4,4,4,5,6,6,2,4,3,7,5,4,5,4,0.22441200177648424
3,4,3,3,3,7,6,3,5,6,4,3,5,4,9,7,4,2,5,5,0.2582547491429786
2,4,5,5,10,9,7,5,6,2,4,5,4,6,4,4,6,4,3,3,0.23280309199438723
3,6,2,10,2,6,4,12,4,5,2,3,7,2,4,4,2,8,1,4,0.5313473086505984
6,12,4,6,6,4,4,5,8,11,5,5,7,4,5,4,5,5,2,2,0.33992826111097757
3,4,8,8,7,9,6,2,8,5,4,4,6,5,3,7,1,7,2,8,0.2762295046347208
10,7,4,7,4,3,2,7,7,5,3,3,3,2,3,4,6,2,7,6,0.6137589713606212
5,5,6,2,7,6,4,5,6,2,3,5,7,2,6,10,10,6,3,6,0.12430355009446001
5,5,6,6,3,3,5,5,5,4,4,6,5,3,5,6,4,7,3,7,0.23342093719671442
2,7,6,4,8,5,5,4,4,11,7,4,3,1,9,4,4,3,5,8,0.20795332249021253
4,9,4,4,5,7,4,1,5,8,5,4,2,5,9,2,8,3,5,6,0.2799399022301891
7,4,3,4,7,4,8,4,5,3,4,6,8,5,6,9,3,5,10,2,0.29380352292935863
5,2,4,9,6,6,3,9,4,4,5,6,1,3,5,2,2,5,5,6,0.3718078709723355
6,7,8,7,1,5,5,6,8,6,3,8,8,3,4,6,8,6,2,11,0.26203985707337646
3,7,5,1,4,3,3,4,8,6,7,2,3,1,5,5,3,5,5,3,0.17100922960759676
6,1,3,0,2,5,3,7,2,4,4,2,3,3,9,4,1,3,4,5,0.272972132973727
4,8,6,2,8,5,3,3,5,3,9,4,7,4,5,7,10,2,3,5,0.19041507797646265
4,5,4,6,4,6,4,5,4,5,3,6,5,5,5,9,5,8,7,6,0.2948088467937921
6,5,2,5,6,4,6,5,1,5,5,10,4,6,3,7,4,12,4,12,0.32920719368829265
6,3,7,0,2,1,7,5,9,4,4,6,7,6,2,6,5,2,10,2,0.18922516682459944
6,9,6,5,6,9,3,8,8,9,7,3,4,7,3,7,2,7,8,4,0.26301012291271986
4,3,6,4,5,6,2,1,4,9,10,7,8,2,9,7,5,5,3,5,0.19151682501064748
5,0,6,3,3,4,3,7,7,4,4,3,3,1,4,4,3,5,4,2,0.2000064412934312
4,5,7,4,5,3,4,4,4,4,4,6,6,6,3,6,6,7,2,5,0.1310238038288269
7,8,6,9,5,6,5,6,4,1,5,6,3,1,1,1,3,3,2,2,0.3453479721428835
5,6,7,3,6,6,7,7,6,6,5,6,4,4,2,4,7,7,3,12,0.12201435474770703
3,7,4,3,8,3,6,5,6,2,6,9,7,10,4,6,4,5,5,2,0.23441364548992705
6,6,6,6,6,4,3,9,7,5,3,11,5,3,1,3,7,8,4,7,0.25985147731986
3,5,6,7,4,3,6,5,3,6,2,9,7,4,4,5,7,8,1,8,0.29622650837844056
5,6,3,6,4,3,5,7,6,7,5,2,2,2,3,5,5,5,4,5,0.3473069444684452
1,1,2,7,7,2,6,3,6,4,5,5,2,6,2,3,4,7,2,2,0.4170125504783356
2,6,5,4,4,6,5,2,5,2,4,4,1,4,6,6,7,7,4,0,0.30413663796757145
4,4,7,1,5,8,4,7,2,4,5,6,5,2,3,7,7,6,3,5,0.11327137733297468
0,5,8,6,7,5,5,8,3,5,6,5,3,4,2,5,4,1,6,5,0.18967457129340196
4,6,5,4,4,3,3,5,3,5,4,5,7,7,3,5,7,7,5,5,0.3182038449374048
3,5,7,6,2,3,1,8,5,3,4,4,4,1,7,8,0,7,5,7,0.19954123403189367
4,4,3,1,6,7,6,4,4,5,8,5,2,10,5,2,6,5,6,4,0.1559401631207396
5,8,2,3,6,2,9,10,8,2,2,4,7,1,4,6,4,5,10,2,0.36388993658653546
8,3,3,7,8,6,9,4,2,2,5,2,5,6,6,5,7,2,8,6,0.5101301373833104
5,2,9,10,7,7,4,5,3,5,9,5,6,4,3,5,3,4,5,2,0.324290327471235
4,5,2,7,3,7,3,5,3,6,1,7,4,6,0,6,8,4,8,7,0.39872481623550354
4,6,9,6,8,2,10,2,6,7,2,2,1,5,4,8,1,7,6,10,0.2326513709848097
4,4,3,8,7,6,6,6,5,12,9,8,5,3,8,6,0,1,1,6,0.30708307763463644
5,6,3,6,11,1,5,6,6,5,9,4,6,2,6,8,6,3,2,3,0.35939560231419193
7,7,4,2,3,1,4,5,9,4,4,6,3,6,3,8,7,4,7,5,0.22040845995855524
6,2,1,3,5,8,7,2,2,5,9,2,0,3,5,6,4,5,5,3,0.3824075401685601
4,5,4,10,4,5,6,3,9,2,4,3,8,4,7,5,7,1,6,5,0.4840895225229346
6,5,6,9,6,6,4,5,3,4,2,3,4,7,6,6,7,8,4,7,0.3869368366896612
3,4,2,1,5,2,3,5,3,4,4,3,5,5,5,4,5,8,7,4,0.2850688620262719
5,4,2,8,6,3,3,8,4,5,4,13,3,7,6,7,8,6,7,4,0.4280115426705147
4,3,7,5,6,7,4,4,3,5,7,5,4,8,5,5,6,7,3,5,0.1443032065922636
3,3,2,5,8,5,6,5,6,4,4,4,6,5,5,5,7,7,6,6,0.343545115992133
7,4,1,5,7,5,5,10,15,6,9,3,4,4,4,6,1,5,4,1,0.4218958413631251
5,1,6,2,2,2,4,1,7,5,4,7,3,6,3,8,4,10,5,3,0.20765618886168588
8,4,2,9,2,3,6,6,7,4,5,7,4,3,5,5,8,9,8,4,0.5271217589711547
7,4,6,11,5,7,2,4,6,2,6,7,4,3,2,4,4,4,3,8,0.38397953108247257
5,3,6,4,4,1,9,5,2,7,1,1,2,10,2,4,9,3,5,8,0.23978166294525413
5,1,6,5,4,3,5,2,3,5,4,2,5,5,7,7,5,10,6,6,0.235322216045118
2,6,4,7,13,4,8,7,6,0,4,7,1,9,4,3,8,3,6,3,0.43835694207423415
5,5,11,5,6,2,3,2,3,2,8,4,4,6,6,6,5,8,5,4,0.18330365417158173
6,4,5,7,2,3,5,3,7,3,3,11,3,7,5,4,5,5,2,3,0.33940941499939137
8,3,3,4,7,4,6,4,5,6,6,3,2,4,11,3,3,7,10,5,0.3412735203121613
4,7,1,2,3,3,2,5,4,5,6,7,10,5,11,6,6,8,7,4,0.34802876437052754
7,7,7,5,11,4,8,1,3,4,9,6,6,4,2,14,10,4,6,4,0.2934109449417141
3,5,6,7,3,4,4,11,2,8,5,4,3,5,6,7,4,4,6,4,0.31862405285984075
6,7,6,3,3,5,9,5,4,6,4,6,6,6,3,7,4,2,1,5,0.17598023330843568
5,1,7,8,6,4,3,4,5,2,10,4,1,3,3,6,3,5,5,8,0.2652970330350511
2,7,8,4,6,5,9,0,4,5,1,3,6,10,4,5,6,3,4,3,0.13090688616509566
8,6,6,4,3,2,8,3,5,7,4,4,3,5,5,2,3,7,11,6,0.2330036738028687
6,2,5,5,5,5,0,5,5,6,8,5,3,6,3,3,6,7,4,6,0.20575172625197347
1,5,7,4,9,7,9,4,6,7,7,4,1,2,7,3,5,5,5,2,0.2559080466486981
4,13,2,4,5,3,7,4,3,9,2,3,7,3,5,5,9,9,4,7,0.4257787394294923
6,4,4,5,3,5,6,9,6,9,6,2,5,4,4,5,5,6,3,1,0.28314897855450005
7,0,3,10,3,3,10,5,4,2,3,6,5,5,10,6,6,3,3,6,0.5000414136863698
5,5,0,3,7,2,6,5,2,7,5,3,5,8,3,7,4,6,2,3,0.47800076185048046
4,8,6,5,9,7,6,4,5,7,4,7,7,1,6,8,2,7,1,5,0.23838502754307517
3,7,8,1,5,6,4,3,4,2,2,2,6,7,1,1,5,5,8,5,0.13126177245953843
9,5,5,6,8,3,4,7,1,3,4,5,3,4,6,6,6,5,5,5,0.3034639400845388
2,1,7,4,1,3,3,2,3,7,4,4,5,5,0,4,4,5,4,4,0.285730174165283
3,6,8,5,5,3,9,3,1,9,3,5,2,3,4,3,7,1,8,4,0.18991593129691586
2,4,7,4,7,4,6,10,7,11,7,3,3,7,4,3,3,10,9,2,0.2750131908616393
5,3,5,5,7,4,11,6,2,7,5,4,1,5,2,5,4,3,5,6,0.2503031138680142
5,4,6,5,8,2,3,1,5,5,4,2,2,0,3,5,6,3,6,5,0.297804990895774
10,5,5,4,4,4,3,6,5,7,8,4,8,6,4,9,11,6,6,6,0.49333217818739056
6,4,7,2,5,6,6,3,2,6,4,5,12,7,4,3,7,4,4,3,0.22660353735796673
6,5,9,6,7,4,6,3,3,3,6,10,7,3,3,2,8,8,4,5,0.24534288566556262
3,6,5,2,3,5,5,9,5,7,8,4,9,1,2,7,5,4,1,6,0.21715769748695998
7,8,3,7,6,7,1,2,4,5,7,7,5,11,8,8,4,7,4,9,0.2869834584575981
8,13,7,3,5,4,5,4,7,4,4,3,4,5,7,4,4,3,6,11,0.275087089332598
7,10,2,2,4,3,4,6,5,5,6,10,4,7,0,8,4,9,4,6,0.26570192236451995
5,9,3,7,5,2,1,4,11,5,4,7,9,4,6,6,4,4,5,10,0.3808552812111604
7,7,5,7,6,4,9,4,3,11,3,7,3,5,3,6,6,5,8,6,0.30494698595839514
8,4,6,1,4,6,6,5,5,3,6,1,3,5,3,2,6,6,3,4,0.26353097599767716
4,4,3,5,6,4,4,6,1,1,4,5,7,7,3,4,7,3,5,5,0.28034729709414896
4,1,8,3,2,6,10,7,2,5,5,6,4,7,5,2,5,7,5,5,0.14101997338611744
5,7,4,6,8,3,5,1,2,10,3,8,4,7,3,5,4,6,3,3,0.3045534296169645
6,7,5,7,4,3,5,8,4,6,2,11,7,5,4,3,4,3,6,6,0.2697830549526336
5,9,2,6,2,5,6,3,6,5,8,5,2,6,3,3,8,7,3,6,0.375732039098911
3,6,6,7,3,7,5,8,3,7,7,4,5,3,12,4,6,3,9,9,0.3154976716686613
8,7,1,9,2,5,7,7,6,7,5,2,5,6,9,4,5,4,6,2,0.6273342018344445
5,6,5,3,7,6,5,6,3,8,6,3,4,6,5,3,5,7,5,10,0.1834246242917686
5,4,7,3,5,4,9,6,5,7,6,5,3,8,9,4,4,5,3,8,0.06057726255689752
4,2,4,5,6,6,5,9,9,4,11,2,9,5,5,3,4,6,5,10,0.2989755334264573
6,5,2,4,3,6,2,2,6,8,5,4,4,9,9,7,6,4,1,5,0.35571817631986474
9,4,8,5,5,6,8,6,5,3,10,6,3,8,6,7,7,4,4,10,0.2037058082792267
4,4,3,8,7,2,5,2,5,8,2,5,1,4,3,3,4,4,7,4,0.45384807788997555
7,3,6,5,4,5,8,4,6,5,4,5,6,8,5,6,4,7,3,6,0.20122046206645264
5,3,7,8,3,5,5,2,5,3,3,8,4,5,3,10,5,9,4,6,0.29148166781685775
9,7,6,8,3,6,5,6,4,2,3,8,3,2,4,4,0,6,6,4,0.4587857410806239
5,2,7,5,6,4,3,4,4,5,3,7,6,6,8,3,4,4,4,2,0.24140057622319738
5,7,8,6,2,2,3,5,7,5,7,3,2,9,2,4,2,7,2,5,0.2799033883861529
6,5,6,5,3,2,5,8,10,4,2,6,8,4,2,4,6,5,5,5,0.1562560311890986
8,4,6,6,6,5,3,4,4,4,4,5,9,5,2,4,5,5,4,6,0.23793578882115873
5,5,5,4,6,6,5,1,2,2,4,1,7,3,4,4,5,8,3,4,0.3285078150435966
2,4,6,3,6,2,4,5,2,5,3,2,4,4,8,5,6,3,7,8,0.2582293975541431
6,7,6,5,4,4,9,5,4,3,4,2,2,8,5,6,2,5,2,5,0.27681202475037797
2,6,5,3,8,5,5,6,6,6,4,7,4,9,11,3,7,5,9,4,0.17224751130917798
6,4,4,7,6,1,1,5,5,5,2,7,6,7,6,3,2,8,3,6,0.38281121478361907
3,6,3,3,5,3,4,6,6,5,5,7,10,3,6,6,3,10,3,7,0.19566866523879006
6,4,3,4,9,7,1,6,5,6,2,6,1,2,7,6,6,3,5,0,0.2767175922055226
8,4,5,5,5,4,5,5,2,5,6,8,6,2,3,9,4,8,4,8,0.2806681902339647
9,3,8,6,3,4,3,5,8,1,7,5,3,4,2,4,6,3,2,5,0.29997574407373456
6,7,7,5,3,7,8,3,7,1,8,4,1,3,4,8,1,6,8,4,0.33123513925923564
4,2,3,5,2,6,7,1,1,4,8,1,8,4,9,4,7,4,6,2,0.34749466904237175
3,9,7,5,1,3,3,4,3,8,2,5,8,3,3,6,5,9,6,5,0.2006584640143183
8,6,4,6,5,5,5,3,6,8,2,2,4,3,6,6,5,6,5,4,0.3435890970956775
1,6,5,2,5,2,4,4,2,7,2,7,4,4,3,2,7,5,2,6,0.17857700258858097
5,3,8,4,8,4,6,5,7,8,5,4,4,5,4,4,6,3,3,7,0.1702414836348269
4,6,3,6,5,3,3,2,10,2,2,7,8,6,8,4,6,6,3,5,0.38915905127469685
6,3,2,5,6,8,4,3,5,4,4,5,5,5,5,8,6,6,7,5,0.32476455445594504
3,2,6,5,7,9,5,7,3,1,6,5,3,5,8,5,3,6,8,5,0.17269150002570438
1,10,5,3,7,2,6,6,2,1,1,7,3,2,3,1,5,11,3,4,0.28785607110251216
8,11,3,5,2,8,4,5,5,4,7,7,5,6,7,7,3,5,6,7,0.32853728863914866
6,6,3,3,7,5,5,8,4,2,3,4,1,7,7,5,5,8,4,3,0.32042521481843883
5,3,5,9,4,5,5,3,5,4,4,4,6,2,4,5,3,5,4,2,0.43629593330614275
